iter	Logloss
1514	0.1058050993
1515	0.1058034919
1516	0.1058019735
1517	0.1057985617
1518	0.1057978041
1519	0.1057970222
1520	0.1057956306
1521	0.1057950267
1522	0.1057933798
1523	0.105790752
1524	0.10578889
1525	0.1057872556
1526	0.105787182
1527	0.1057871004
1528	0.1057870623
1529	0.1057870238
1530	0.1057856121
1531	0.1057855619
1532	0.1057844269
1533	0.1057822073
1534	0.1057789135
1535	0.1057782635
1536	0.1057761053
1537	0.1057747359
1538	0.105772409
1539	0.1057713453
1540	0.1057713084
1541	0.1057694297
1542	0.1057665693
1543	0.1057653972
1544	0.1057621285
1545	0.1057596312
1546	0.1057581279
1547	0.1057564819
1548	0.1057543389
1549	0.1057543035
1550	0.1057540345
1551	0.1057518851
1552	0.1057497741
1553	0.1057478543
1554	0.1057464664
1555	0.1057430998
1556	0.1057421724
1557	0.1057408693
1558	0.1057402082
1559	0.1057401715
1560	0.1057393932
1561	0.1057359307
1562	0.105735196
1563	0.1057317781
1564	0.1057316724
1565	0.1057291867
1566	0.1057289019
1567	0.1057257249
1568	0.1057239027
1569	0.1057235988
1570	0.1057232905
1571	0.1057230973
1572	0.1057230602
1573	0.1057212864
1574	0.1057206916
1575	0.1057189479
1576	0.1057173086
1577	0.1057152859
1578	0.1057121089
1579	0.1057111385
1580	0.1057091926
1581	0.1057075995
1582	0.1057067837
1583	0.1057039098
1584	0.1057019651
1585	0.1056988344
1586	0.1056972818
1587	0.1056972276
1588	0.1056953382
1589	0.1056936996
1590	0.1056936089
1591	0.1056919948
1592	0.1056918191
1593	0.1056887063
1594	0.1056860687
1595	0.1056860333
1596	0.1056852505
1597	0.1056832169
1598	0.1056826963
1599	0.1056809186
1600	0.1056779521
1601	0.1056759371
1602	0.1056746513
1603	0.1056708166
1604	0.1056683829
1605	0.1056660159
1606	0.1056647694
1607	0.1056647373
1608	0.1056634897
1609	0.1056621964
1610	0.105661136
1611	0.1056611188
1612	0.105658156
1613	0.1056552356
1614	0.1056531068
1615	0.1056528172
1616	0.1056513542
1617	0.1056483057
1618	0.1056477568
1619	0.1056464956
1620	0.1056464111
1621	0.1056458903
1622	0.1056445717
1623	0.1056444863
1624	0.1056416932
1625	0.1056377582
1626	0.1056359155
1627	0.1056334766
1628	0.1056313434
1629	0.1056306875
1630	0.1056303615
1631	0.1056300568
1632	0.1056281897
1633	0.1056274017
1634	0.1056266745
1635	0.1056250792
1636	0.1056229259
1637	0.1056200134
1638	0.105617452
1639	0.1056146023
1640	0.1056115677
1641	0.1056102705
1642	0.1056080433
1643	0.105607917
1644	0.1056053586
1645	0.1056026732
1646	0.105600881
1647	0.1055976417
1648	0.1055956161
1649	0.105594913
1650	0.105592926
1651	0.1055909049
1652	0.105590862
1653	0.1055907362
1654	0.1055905433
1655	0.1055902851
1656	0.1055875166
1657	0.1055866688
1658	0.1055861851
1659	0.1055855742
1660	0.1055855307
1661	0.1055843192
1662	0.1055827421
1663	0.1055808039
1664	0.1055782191
1665	0.1055780877
1666	0.1055767172
1667	0.1055729838
1668	0.1055727905
1669	0.1055718486
1670	0.1055694315
1671	0.1055691048
1672	0.1055688208
1673	0.1055683507
1674	0.1055678627
1675	0.1055667677
1676	0.105565744
1677	0.1055654075
1678	0.1055614921
1679	0.1055613518
1680	0.1055606464
1681	0.1055585749
1682	0.1055566851
1683	0.1055551252
1684	0.1055528682
1685	0.1055516625
1686	0.1055496857
1687	0.1055496145
1688	0.1055494205
1689	0.1055493842
1690	0.105549332
1691	0.10554598
1692	0.1055431873
1693	0.1055396915
1694	0.1055384134
1695	0.1055375672
1696	0.1055367169
1697	0.1055343307
1698	0.1055319572
1699	0.1055317715
1700	0.1055296961
1701	0.1055289677
1702	0.1055270381
1703	0.1055248624
1704	0.1055245116
1705	0.1055220082
1706	0.1055201953
1707	0.1055193521
1708	0.1055174561
1709	0.1055156902
1710	0.1055148041
1711	0.1055146994
1712	0.1055146544
1713	0.1055135636
1714	0.1055124557
1715	0.1055097361
1716	0.1055070741
1717	0.1055069527
1718	0.1055063235
1719	0.1055060506
1720	0.1055042944
1721	0.1055041729
1722	0.1055026716
1723	0.1055017883
1724	0.1055000431
1725	0.1055000088
1726	0.1054982466
1727	0.1054980311
1728	0.1054971805
1729	0.1054964405
1730	0.1054946562
1731	0.1054909887
1732	0.1054909366
1733	0.1054889726
1734	0.1054858567
1735	0.1054847487
1736	0.1054847321
1737	0.1054811004
1738	0.1054808682
1739	0.105480041
1740	0.105479174
1741	0.1054784574
1742	0.105476035
1743	0.1054743774
1744	0.1054738231
1745	0.1054705485
1746	0.1054704626
1747	0.1054696585
1748	0.1054674102
1749	0.1054673823
1750	0.105466982
1751	0.1054660803
1752	0.105465974
1753	0.1054640355
1754	0.1054639457
1755	0.1054638962
1756	0.1054603396
1757	0.1054586113
1758	0.1054576315
1759	0.1054569297
1760	0.1054567182
1761	0.1054564148
1762	0.1054541164
1763	0.1054505407
1764	0.1054469779
1765	0.1054468535
1766	0.1054440513
1767	0.1054400639
1768	0.1054392902
1769	0.1054375485
1770	0.1054364566
1771	0.105436161
1772	0.1054359194
1773	0.1054348378
1774	0.1054347728
1775	0.1054323329
1776	0.1054294815
1777	0.1054276059
1778	0.1054271954
1779	0.1054257219
1780	0.1054241851
1781	0.1054229717
1782	0.1054194925
1783	0.1054180193
1784	0.1054162635
1785	0.1054151203
1786	0.1054150488
1787	0.1054133051
1788	0.1054119365
1789	0.1054112316
1790	0.1054109597
1791	0.1054096725
1792	0.1054077887
1793	0.1054057093
1794	0.1054054835
1795	0.1054054513
1796	0.1054047131
1797	0.1054046565
1798	0.1054007893
1799	0.105400758
1800	0.105398534
1801	0.1053979507
1802	0.1053978408
1803	0.105397824
1804	0.1053959624
1805	0.1053954148
1806	0.1053920738
1807	0.1053897646
1808	0.1053890411
1809	0.1053864473
1810	0.1053862762
1811	0.1053862253
1812	0.1053861698
1813	0.1053844211
1814	0.1053836989
1815	0.1053805439
1816	0.105380452
1817	0.1053804269
1818	0.1053803638
1819	0.1053773101
1820	0.105376259
1821	0.1053731769
1822	0.1053713657
1823	0.1053677535
1824	0.1053651938
1825	0.1053651157
1826	0.105364909
1827	0.1053636773
1828	0.1053616136
1829	0.1053585594
1830	0.1053550839
1831	0.1053511338
1832	0.1053509735
1833	0.105350956
1834	0.1053491528
1835	0.1053484906
1836	0.1053478107
1837	0.1053475607
1838	0.1053460954
1839	0.1053438195
1840	0.1053417545
1841	0.1053415175
1842	0.105340152
1843	0.1053375098
1844	0.1053356008
1845	0.105335028
1846	0.1053332415
1847	0.1053331537
1848	0.105333129
1849	0.1053311728
1850	0.105328455
1851	0.1053284293
1852	0.1053282697
1853	0.1053269153
1854	0.1053266884
1855	0.1053234859
1856	0.1053229911
1857	0.10532218
1858	0.1053201585
1859	0.1053188114
1860	0.1053187024
1861	0.1053186864
1862	0.1053168665
1863	0.1053166758
1864	0.1053166607
1865	0.1053156889
1866	0.1053138634
1867	0.1053110805
1868	0.1053104053
1869	0.1053093639
1870	0.1053070745
1871	0.1053041158
1872	0.1053032574
1873	0.1053016069
1874	0.1053004758
1875	0.1053002971
1876	0.1053002418
1877	0.1052987286
1878	0.1052985139
1879	0.1052953661
1880	0.1052947244
1881	0.1052942763
1882	0.1052917698
1883	0.1052900883
1884	0.1052886984
1885	0.1052854869
1886	0.1052850582
1887	0.105282766
1888	0.1052804239
1889	0.1052786001
1890	0.1052768701
1891	0.1052743746
1892	0.1052741364
1893	0.1052739901
1894	0.105273973
1895	0.1052714688
1896	0.1052689114
1897	0.1052663736
1898	0.1052646802
1899	0.1052630582
1900	0.1052629972
1901	0.1052613623
1902	0.1052613116
1903	0.1052605925
1904	0.1052589212
1905	0.1052582533
1906	0.1052560262
1907	0.1052551774
1908	0.1052544792
1909	0.1052538396
1910	0.105252191
1911	0.1052499876
1912	0.1052490947
1913	0.1052489883
1914	0.105246637
1915	0.1052446129
1916	0.1052444816
1917	0.1052428019
1918	0.1052427217
1919	0.1052426393
1920	0.1052384802
1921	0.1052378235
1922	0.1052350182
1923	0.1052334696
1924	0.1052316129
1925	0.1052279472
1926	0.1052277988
1927	0.105227736
1928	0.1052235976
1929	0.1052214517
1930	0.1052192155
1931	0.1052175264
1932	0.1052159369
1933	0.1052152948
1934	0.1052147843
1935	0.1052114122
1936	0.1052098413
1937	0.1052092544
1938	0.1052084074
1939	0.1052082514
1940	0.1052066974
1941	0.1052062241
1942	0.1052061628
1943	0.1052054909
1944	0.1052018991
1945	0.1052017357
1946	0.1052007319
1947	0.1051997056
1948	0.1051973185
1949	0.1051934453
1950	0.1051926051
1951	0.1051900437
1952	0.105190031
1953	0.1051874294
1954	0.1051854491
1955	0.1051845724
1956	0.1051817097
1957	0.1051816656
1958	0.1051789971
1959	0.1051777662
1960	0.1051763376
1961	0.105175045
1962	0.1051729635
1963	0.1051720187
1964	0.1051715602
1965	0.1051691708
1966	0.1051684944
1967	0.1051674278
1968	0.105167392
1969	0.1051658457
1970	0.1051625415
1971	0.105161572
1972	0.1051596862
1973	0.1051593722
1974	0.1051588761
1975	0.1051587998
1976	0.1051564408
1977	0.1051553238
1978	0.1051529842
1979	0.1051523684
1980	0.1051521728
1981	0.1051500109
1982	0.1051484235
1983	0.1051483707
1984	0.1051477427
1985	0.1051443629
1986	0.1051432099
1987	0.1051401587
1988	0.1051392844
1989	0.1051385251
1990	0.1051368161
1991	0.105133491
1992	0.1051334573
1993	0.1051323799
1994	0.1051315184
1995	0.1051305416
1996	0.1051297879
1997	0.105129684
1998	0.1051280631
1999	0.1051260882
